id,popularity,budget,revenue,original_title,cast,director,runtime,genres,release_date,vote_count,vote_average,release_year,Profit
314,1.129322,100000000.0,82102379.0,Catwoman,Halle Berry|Benjamin Bratt|Sharon Stone|Lambert Wilson|Frances Conroy,Pitof,104,Action|Crime,2004-07-22,415,4.3,2004,-17897621.0
27,1.1173,1000000.0,332323.0,9 Songs,Kieran O'Brien|Margo Stilley|The Dandy Warhols|Elbow|Franz Ferdinand,Michael Winterbottom,66,Drama|Music|Romance,2004-07-16,53,5.2,2004,-667677.0
924,1.107167,28000000.0,102356381.0,Dawn of the Dead,Sarah Polley|Ving Rhames|Jake Weber|Mekhi Phifer|Ty Burrell,Zack Snyder,101,Fantasy|Horror|Action,2004-03-19,546,6.7,2004,74356381.0
9477,1.06218,120000000.0,203567857.0,King Arthur,Clive Owen|Ioan Gruffudd|Keira Knightley|Mads Mikkelsen|Joel Edgerton,Antoine Fuqua,126,Adventure|War|History,2004-07-07,449,6.1,2004,83567857.0
2789,1.052176,105000000.0,115772733.0,The Chronicles of Riddick,Vin Diesel|Christina Cox|Colm Feore|Karl Urban|Judi Dench,David Twohy,119,Adventure|Action|Thriller|Science Fiction,2004-06-11,1118,6.2,2004,10772733.0
2539,1.042281,80000000.0,55041367.0,Spanglish,Adam Sandler|TÃ©a Leoni|Paz Vega|Cloris Leachman|Shelbie Bruce,James L. Brooks,130,Comedy,2004-12-17,215,5.6,2004,-24958633.0
1586,1.0394299999999999,40000000.0,92913171.0,Secret Window,Johnny Depp|John Turturro|Timothy Hutton|Charles S. Dutton|Len Cariou,David Koepp,96,Thriller|Mystery,2004-03-12,513,6.3,2004,52913171.0
4836,1.035728,6500000.0,11850214.0,Layer Cake,Daniel Craig|Colm Meaney|George Harris|Sally Hawkins|Kenneth Cranham,Matthew Vaughn,105,Drama|Thriller|Crime,2004-09-30,308,7.0,2004,5350214.0
10589,0.9864440000000001,60000000.0,61347797.0,After the Sunset,Pierce Brosnan|Salma Hayek|Woody Harrelson|Troy Garity|Russell Hornsby,Brett Ratner,97,Action|Comedy|Crime|Drama,2004-11-12,139,6.0,2004,1347797.0
14623,0.976399,57000000.0,28283637.0,Thunderbirds,Brady Corbet|Soren Fulton|Debora Weston|Lou Hirsch|Alex Barringer,Jonathan Frakes,95,Action|Adventure|Comedy|Family|Fantasy,2004-07-23,50,4.4,2004,-28716363.0
11130,0.9618469999999999,40000000.0,95149435.0,The Princess Diaries 2: Royal Engagement,Anne Hathaway|Julie Andrews|HÃ©ctor Elizondo|John Rhys-Davies|Heather Matarazzo,Garry Marshall,113,Comedy|Drama|Family|Romance,2004-08-06,386,5.9,2004,55149435.0
10733,0.9485600000000001,145000000.0,25819961.0,The Alamo,Dennis Quaid|Billy Bob Thornton|Jason Patric|Patrick Wilson|Emilio EchevarrÃ­a,John Lee Hancock,137,Western|History|War,2004-04-07,60,5.9,2004,-119180039.0
80,0.9397049999999999,2700000.0,15992615.0,Before Sunset,Ethan Hawke|Julie Delpy|Vernon Dobtcheff|Louise Lemoine TorrÃ¨s|Mariane Plasteig,Richard Linklater,80,Drama|Romance,2004-02-10,418,7.5,2004,13292615.0
1970,0.935831,10000000.0,183474602.0,The Grudge,Sarah Michelle Gellar|Jason Behr|William Mapother|Clea DuVall|KaDee Strickland,Takashi Shimizu,92,Horror|Thriller|Mystery,2004-10-22,462,5.8,2004,173474602.0
9759,0.935483,25000000.0,56422687.0,Cellular,Chris Evans|Kim Basinger|Jason Statham|Jessica Biel|William H. Macy,David R. Ellis,94,Action|Adventure|Crime|Thriller,2004-09-06,322,6.0,2004,31422687.0
14462,0.9270879999999999,80000000.0,96105964.0,The Manchurian Candidate,Denzel Washington|Meryl Streep|Liev Schreiber|Jon Voight|Kimberly Elise,Jonathan Demme,129,Drama|Thriller|Mystery,2004-07-30,181,6.1,2004,16105964.0
4553,0.9251209999999999,5000000.0,8203235.0,The Machinist,Christian Bale|Jennifer Jason Leigh|Aitana SÃ¡nchez-GijÃ³n|John Sharian|Michael Ironside,Brad Anderson,101,Thriller|Drama,2004-02-09,621,7.2,2004,3203235.0
11249,0.9243629999999999,12000000.0,24829644.0,Seed of Chucky,Brad Dourif|Jennifer Tilly|Billy Boyd|Redman|Hannah Spearritt,Don Mancini,87,Comedy|Drama|Horror,2004-11-11,140,4.9,2004,12829644.0
11045,0.9220870000000001,25000000.0,36609966.0,Taxi,Queen Latifah|Jimmy Fallon|Gisele BÃ¼ndchen|Henry Simmons|Jennifer Esposito,Tim Story,97,Thriller|Action|Comedy|Crime,2004-10-06,135,5.0,2004,11609966.0
8849,0.898601,60000000.0,13395939.0,Alfie,Jude Law|Marisa Tomei|Omar Epps|Jane Krakowski|RenÃ©e Taylor,Charles Shyer,103,Comedy,2004-10-22,140,5.4,2004,-46604061.0
4380,0.87766,50000000.0,170128460.0,Shall We Dance?,Richard Gere|Jennifer Lopez|Susan Sarandon|Lisa Ann Walter|Stanley Tucci,Peter Chelsom,107,Drama|Romance|Comedy,2004-10-15,172,5.8,2004,120128460.0
9541,0.874937999999999,35000000.0,36098382.0,Jersey Girl,Ben Affleck|Raquel Castro|Liv Tyler|Jennifer Lopez|George Carlin,Kevin Smith,102,Comedy|Romance,2004-03-25,176,5.7,2004,1098382.0
9890,0.8676,90000000.0,102000000.0,The Stepford Wives,Nicole Kidman|Matthew Broderick|Bette Midler|Glenn Close|Christopher Walken,Frank Oz,93,Action|Comedy|Science Fiction,2004-06-10,183,5.4,2004,12000000.0
14337,0.8563290000000001,7000.0,424760.0,Primer,Shane Carruth|David Sullivan|Casey Gooden|Anand Upadhyaya|Carrie Crawford,Shane Carruth,79,Science Fiction|Drama|Thriller,2004-10-08,341,6.9,2004,417760.0
11633,0.845493,10000000.0,1461989.0,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,Ai Kobayashi|JÅ«rÅta Kosugi|Yuki Matsuoka|Asumi Miwa|Mami Koyama,Shinji Aramaki,101,Animation|Action|Science Fiction,2004-04-17,77,6.7,2004,-8538011.0
13700,0.8379059999999989,110000000.0,103951461.0,Home on the Range,Randy Quaid|Steve Buscemi|Judi Dench|Cuba Gooding Jr.|G. W. Bailey,Will Finn|John Sanford,76,Western|Animation|Family|Comedy|Music,2004-04-02,210,5.8,2004,-6048539.0
2023,0.815044,100000000.0,108103450.0,Hidalgo,Viggo Mortensen|Zuleikha Robinson|Omar Sharif|Adam Alexi-Malle|Louise Lombard,Joe Johnston,136,Western|Adventure,2004-03-05,177,6.3,2004,8103450.0
1777,0.80542,6000000.0,119114517.0,Fahrenheit 9/11,Michael Moore|George W. Bush|Ben Affleck|Stevie Wonder|Al Gore,Michael Moore,122,Documentary,2004-06-25,198,6.6,2004,113114517.0
13476,0.804481,17000000.0,16980098.0,Win a Date with Tad Hamilton!,Josh Duhamel|Kate Bosworth|Topher Grace|Nathan Lane|Sean Hayes,Robert Luketic,95,Comedy|Romance,2004-01-23,78,5.3,2004,-19902.0
12153,0.8025770000000001,37000000.0,113086475.0,White Chicks,Shawn Wayans|Marlon Wayans|Jaime King|Frankie Faison|Maitland Ward,Keenen Ivory Wayans,109,Comedy,2004-06-23,370,6.4,2004,76086475.0
205,0.787185,17500000.0,38000000.0,Hotel Rwanda,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Joaquin Phoenix,Terry George,121,Drama|History|War,2004-09-11,456,7.2,2004,20500000.0
11358,0.779837,56000000.0,57223890.0,Walking Tall,Dwayne Johnson|Johnny Knoxville|Neal McDonough|Kristen Wilson|Cobie Smulders,Kevin Bray,86,Adventure|Drama|Action|Thriller,2004-04-02,236,6.0,2004,1223890.0
13572,0.7678699999999989,50000000.0,25195000.0,Twisted,Ashley Judd|Samuel L. Jackson|Andy GarcÃ­a|David Strathairn|Russell Wong,Philip Kaufman,97,Action|Adventure|Crime|Drama|Thriller,2004-02-27,67,5.7,2004,-24805000.0
83,0.762134,130000.0,54667954.0,Open Water,Blanchard Ryan|Daniel Travis|Saul Stein|Michael E. Williamson|Christina Zenato,Chris Kentis,79,Drama|Thriller,2004-08-06,171,5.3,2004,54537954.0
3989,0.73712,32000000.0,50907422.0,Team America: World Police,Trey Parker|Matt Stone|Kristen Miller|Masasa Moyo|Daran Norris,Trey Parker,98,Music|Adventure|Animation|Action|Comedy,2004-10-11,391,6.5,2004,18907422.0
9675,0.7026319999999989,16000000.0,109502303.0,Sideways,Paul Giamatti|Thomas Haden Church|Virginia Madsen|Sandra Oh|Marylouise Burke,Alexander Payne,126,Comedy|Drama|Romance,2004-10-22,238,6.6,2004,93502303.0
10762,0.696312,19000000.0,69631118.0,Without a Paddle,Seth Green|Matthew Lillard|Dax Shepard|Antony Starr|Andrew Hampton,Steven Brill,95,Action|Adventure|Comedy|Thriller,2004-08-20,109,5.2,2004,50631118.0
9384,0.6799970000000001,60000000.0,170268750.0,Starsky & Hutch,Ben Stiller|Owen Wilson|Snoop Dogg|Fred Williamson|Vince Vaughn,Todd Phillips,101,Comedy|Crime,2004-03-05,368,5.5,2004,110268750.0
11132,0.678708,15000000.0,29331068.0,Confessions of a Teenage Drama Queen,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill|Megan Fox,Sara Sugarman,89,Music|Comedy|Family|Romance,2004-02-17,134,5.1,2004,14331068.0
6947,0.677316,60000000.0,256697520.0,The Village,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,M. Night Shyamalan,108,Drama|Mystery|Thriller,2004-07-30,514,6.0,2004,196697520.0
2122,0.674089,40000000.0,26155781.0,The Whole Ten Yards,Bruce Willis|Matthew Perry|Amanda Peet|Kevin Pollak|Frank Collison,Howard Deutch,98,Comedy|Thriller|Crime,2004-04-07,161,5.5,2004,-13844219.0
615,0.672946,30000000.0,611899420.0,The Passion of the Christ,Jim Caviezel|Maia Morgenstern|Christo Jivkov|Francesco De Vito|Monica Bellucci,Mel Gibson,127,Drama,2004-02-25,457,6.8,2004,581899420.0
11237,0.652366,20000000.0,70992898.0,Anacondas: The Hunt for the Blood Orchid,Johnny Messner|KaDee Strickland|Matthew Marsden|Nicholas Gonzalez|Eugene Byrd,Dwight H. Little,97,Adventure|Action|Horror|Science Fiction|Thriller,2004-08-26,109,5.0,2004,50992898.0
1677,0.648721,40000000.0,124731534.0,Ray,Jamie Foxx|Kerry Washington|Regina King|Harry Lennix|Clifton Powell,Taylor Hackford,152,Drama,2004-10-29,246,7.0,2004,84731534.0
10677,0.640232,25000000.0,27685016.0,Dirty Dancing: Havana Nights,Diego Luna|Romola Garai|Sela Ward|John Slattery|Jonathan Jackson,Guy Ferland,86,Drama|Romance,2004-02-27,76,5.8,2004,2685016.0
11823,0.614247999999999,31000000.0,41512007.0,Wimbledon,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill,Richard Loncraine,98,Comedy|Romance,2004-09-13,168,5.7,2004,10512007.0
11081,0.611839999999999,45000000.0,65470529.0,Taking Lives,Angelina Jolie|Ethan Hawke|Kiefer Sutherland|Gena Rowlands|Olivier Martinez,D.J. Caruso,103,Action|Drama|Mystery|Thriller,2004-03-19,181,6.0,2004,20470529.0
9833,0.589983,70000000.0,154648887.0,The Phantom of the Opera,Gerard Butler|Emmy Rossum|Patrick Wilson|Miranda Richardson|Minnie Driver,Joel Schumacher,143,Thriller|Drama|Romance,2004-12-08,280,6.8,2004,84648887.0
401,0.586936,2500000.0,26781723.0,Garden State,Zach Braff|Natalie Portman|Ian Holm|Peter Sarsgaard|Kenneth Graymez,Zach Braff,102,Comedy|Drama|Romance,2004-01-16,342,7.1,2004,24281723.0
8193,0.577759,400000.0,46118097.0,Napoleon Dynamite,Jon Heder|Aaron Ruell|Jon Gries|Efren Ramirez|Shondrella Avery,Jared Hess,95,Comedy,2004-06-11,290,6.6,2004,45718097.0
11026,0.5720189999999991,80000000.0,78000586.0,Exorcist: The Beginning,Stellan SkarsgÃ¥rd|Izabella Scorupco|James D'Arcy|Julian Wadham|Remy Sweeney,Renny Harlin,114,Horror|Mystery|Thriller,2004-08-20,79,4.6,2004,-1999414.0
11208,0.545686,30000000.0,13001257.0,Wicker Park,Josh Hartnett|Rose Byrne|Matthew Lillard|Diane Kruger|Christopher Cousins,Paul McGuigan,114,Drama|Mystery|Romance|Thriller,2004-09-03,83,6.6,2004,-16998743.0
421,0.530799,50000000.0,34808403.0,The Life Aquatic with Steve Zissou,Bill Murray|Anjelica Huston|Cate Blanchett|Willem Dafoe|Owen Wilson,Wes Anderson,119,Adventure|Comedy|Drama,2004-12-10,433,7.0,2004,-15191597.0
10204,0.5211210000000001,110000000.0,72178895.0,Around the World in 80 Days,Jackie Chan|Steve Coogan|CÃ©cile De France|Robert Fyfe|Jim Broadbent,Frank Coraci,120,Action|Adventure|Comedy,2004-06-16,380,5.6,2004,-37821105.0
21301,0.520891,18000000.0,65070412.0,Barbershop 2:  Back in Business,Ice Cube|Cedric the Entertainer|Sean Patrick Thomas|Keke Palmer|Michael Ealy,Kevin Rodney Sullivan,106,Comedy|Drama,2004-01-20,35,5.7,2004,47070412.0
10145,0.49851,42000000.0,117575636.0,The Forgotten,Julianne Moore|Anthony Edwards|Jessica Hecht|Christopher Kovaleski|Dominic West,Joseph Ruben,91,Crime|Drama|Horror|Mystery|Science Fiction,2004-09-24,180,5.4,2004,75575636.0
15566,0.49419700000000005,45000000.0,14793624.0,Surviving Christmas,Ben Affleck|James Gandolfini|Christina Applegate|Catherine O'Hara|Josh Zuckerman,Mike Mitchell,91,Comedy|Romance,2004-09-21,48,5.0,2004,-30206376.0
11866,0.43984799999999996,45000000.0,21009180.0,Flight of the Phoenix,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Hugh Laurie,John Moore,113,Action|Adventure|Drama|Thriller,2004-12-17,149,5.4,2004,-23990820.0
11058,0.43374799999999997,25000000.0,30114487.0,Godsend,Greg Kinnear|Rebecca Romijn|Robert De Niro|Cameron Bright|Zoie Palmer,Nick Hamm,102,Drama|Horror|Science Fiction|Thriller,2004-04-30,60,4.7,2004,5114487.0
12109,0.42941899999999994,2000000.0,120620.0,It's All Gone Pete Tong,Paul Kaye|Kate Magowan|Neil Maskell|Beatriz Batarda|Pete Tong,Michael Dowse,90,Drama|Comedy|Music,2004-09-12,19,6.8,2004,-1879380.0
13416,0.42915699999999996,30000000.0,61255921.0,Friday Night Lights,Billy Bob Thornton|Lucas Black|Garrett Hedlund|Derek Luke|Amber Heard,Peter Berg,118,Drama,2004-10-08,87,7.2,2004,31255921.0
4599,0.42437600000000003,50000000.0,49718611.0,Raising Helen,Kate Hudson|John Corbett|Joan Cusack|Hayden Panettiere|Spencer Breslin,Garry Marshall,119,Drama|Comedy|Romance,2004-05-27,111,5.9,2004,-281389.0
20912,0.422767,8000000.0,365134.0,She Hate Me,Anthony Mackie|Kerry Washington|Ellen Barkin|Jim Brown|Jamel Debbouze,Spike Lee,138,Comedy|Drama,2004-07-30,13,5.2,2004,-7634866.0
15644,0.41941999999999996,20000000.0,16605763.0,Paparazzi,Cole Hauser|Robin Tunney|Dennis Farina|Daniel Baldwin,Paul Abascal,84,Action|Drama|Thriller,2004-09-03,28,5.9,2004,-3394237.0
14024,0.405459,15000000.0,14867514.0,Raise Your Voice,Hilary Duff|Oliver James|David Keith|Johnny Lewis|Rita Wilson,Sean McNamara,103,Music|Drama|Romance,2004-08-10,110,5.9,2004,-132486.0
11632,0.383044,23000000.0,16123851.0,Vanity Fair,Reese Witherspoon|James Purefoy|Jonathan Rhys Meyers|Romola Garai|Gabriel Byrne,Mira Nair,141,Drama|Romance,2004-09-01,36,5.5,2004,-6876149.0
1997,0.372046,74500000.0,62172050.0,Deux frÃ¨res,MaÃ¯ Anh Le|Guy Pearce|Oanh Nguyen|Jaran 'See Tao' Petcharoen|StÃ©phanie Lagarde,Jean-Jacques Annaud,109,Adventure|Drama|Family,2004-04-07,106,6.8,2004,-12327950.0
10718,0.34427800000000003,40000000.0,46546197.0,Torque,Martin Henderson|Ice Cube|Monet Mazur|Adam Scott|Matt Schulze,Joseph Kahn,84,Action,2004-01-16,69,4.8,2004,6546197.0
14292,0.7514460000000001,28000000.0,64445708.0,Miracle,Kurt Russell|Patricia Clarkson|Noah Emmerich|Sean McCann|Kenneth Welsh,Gavin O'Connor,135,Drama|History,2004-02-06,81,6.8,2004,36445708.0
16617,0.33355500000000005,27000000.0,21148829.0,Mindhunters,"LL Cool J|Jonny Lee Miller|Kathryn Morris|Patricia VelÃ¡squez|Clifton Collins, Jr.",Renny Harlin,106,Mystery|Thriller|Crime,2004-05-07,173,6.3,2004,-5851171.0
12657,0.322152,16000000.0,14822346.0,Soul Plane,Tom Arnold|Kevin Hart|Method Man|Snoop Dogg|K. D. Aubert,Jessy Terrero,86,Comedy,2004-05-28,66,4.8,2004,-1177654.0
11217,0.313479,8500000.0,5001655.0,Club Dread,Kevin Heffernan|Jay Chandrasekhar|Paul Soter|Erik Stolhanske|Tanja Reichert,Jay Chandrasekhar,104,Comedy|Horror,2004-02-27,48,5.1,2004,-3498345.0
14844,0.42056800000000005,23000000.0,12.0,Chasing Liberty,Mandy Moore|Stark Sands|Tony Jayawardena|Jeremy Piven|Annabella Sciorra,Andy Cadiff,111,Comedy|Romance,2004-01-09,86,6.2,2004,-22999988.0
8080,0.308525,27000000.0,13000000.0,Suspect Zero,Carrie-Anne Moss|Aaron Eckhart|Ben Kingsley|Harry Lennix|Kevin Chamberlin,E. Elias Merhige,99,Crime|Thriller,2004-08-27,42,5.1,2004,-14000000.0
12634,0.302104,50000000.0,6808550.0,The Big Bounce,Owen Wilson|Morgan Freeman|Gary Sinise|Sara Foster|Willie Nelson,George Armitage,88,Comedy|Crime,2004-01-30,40,4.9,2004,-43191450.0
26579,0.286541,74050.0,176153.0,The Heart is Deceitful Above All Things,Asia Argento|Jimmy Bennett|Jeremy Renner|Winona Ryder|Ornella Muti,Asia Argento,98,Drama,2004-09-15,16,5.6,2004,102103.0
16232,0.28644200000000003,30000000.0,21800302.0,Mr. 3000,Bernie Mac|Angela Bassett|Michael Rispoli|Brian J. White|Dondre Whitfield,Charles Stone III,104,Comedy|Drama,2004-06-15,33,5.1,2004,-8199698.0
15673,0.28360599999999997,20000000.0,11341016.0,Connie and Carla,Nia Vardalos|Toni Collette|David Duchovny|Stephen Spinella|Alec Mapa,Michael Lembeck,98,Comedy,2004-04-16,16,6.8,2004,-8658984.0
11169,0.280074,19250000.0,8112712.0,Spartan,Val Kilmer|Derek Luke|William H. Macy|Tia Texada|Ed O'Neill,David Mamet,102,Mystery|Action|Drama|Thriller|Crime,2004-03-12,44,6.2,2004,-11137288.0
17047,0.275919,26000000.0,28818995.0,Agent Cody Banks 2: Destination London,Frankie Muniz|Anthony Anderson|Hannah Spearritt|Alfie Allen|Cynthia Stevenson,Kevin Allen,100,Comedy,2004-12-03,80,5.3,2004,2818995.0
19084,0.269855,12000000.0,31179516.0,Johnson Family Vacation,Cedric the Entertainer|Vanessa Williams|Steve Harvey|Shari Headley|Shad Moss,Christopher Erskin,97,Comedy|Family,2004-04-07,16,5.3,2004,19179516.0
9372,0.263897,65000.0,28575078.0,Super Size Me,Morgan Spurlock|Daryl Isaacs|Lisa Ganjhu|Stephen Siegel|Bridget Bennett,Morgan Spurlock,100,Documentary|Comedy|Drama,2004-01-17,295,6.5,2004,28510078.0
18923,0.369726,6500000.0,1548955.0,A Home at the End of the World,Colin Farrell|Dallas Roberts|Robin Wright|Sissy Spacek|Ryan Donowho,Michael Mayer,96,Romance|Drama,2004-07-23,20,6.4,2004,-4951045.0
14846,0.252151,35000000.0,22034832.0,Little Black Book,Brittany Murphy|Holly Hunter|Kathy Bates|Ron Livingston|Kevin Sussman,Nick Hurran,111,Comedy|Romance|Drama,2004-08-06,57,5.2,2004,-12965168.0
8842,0.25087800000000005,39000000.0,6614280.0,Against the Ropes,Meg Ryan|Tony Shalhoub|Joe Cortese|Kerry Washington|Omar Epps,Charles S. Dutton,106,Romance|Drama,2004-02-20,16,4.8,2004,-32385720.0
13702,0.225831,15000000.0,1914166.0,A Dirty Shame,Tracey Ullman|Johnny Knoxville|Selma Blair|Chris Isaak|Suzanne Shepherd,John Waters,89,Comedy,2004-09-12,27,5.5,2004,-13085834.0
11128,0.216459,60000000.0,74541707.0,Ladder 49,Joaquin Phoenix|John Travolta|Jacinda Barrett|Robert Patrick|Morris Chestnut,Jay Russell,115,Drama|Action|Thriller,2004-10-01,112,6.0,2004,14541707.0
20483,0.274886,18000000.0,16702864.0,Catch That Kid,Kristen Stewart|Corbin Bleu|Max Thieriot|Jennifer Beals|Sam Robards,James Sbardellati|Peter Merwin|Bart Freundlich,92,Family|Action|Adventure,2004-02-06,45,5.2,2004,-1297136.0
15483,0.137751,2600000.0,1479042.0,Il cartaio,Stefania Rocca|Liam Cunningham|Silvio Muccino|Cosimo Fusco|Fiore Argento,Dario Argento,103,Horror,2004-01-02,19,4.9,2004,-1120958.0
291,0.156769,2600000.0,3166000.0,Riding Giants,Jeff Clark|Darrick Doerner|Laird Hamilton|Dave Kalama|David H. Kalama Jr.,Stacy Peralta,105,Documentary,2004-07-09,13,6.9,2004,566000.0
12281,0.154421,500000.0,603943.0,Mean Creek,Rory Culkin|Scott Mechlowicz|Trevor Morgan|Josh Peck|Ryan Kelley,Jacob Aaron Estes,90,Crime|Drama,2004-01-15,33,7.3,2004,103943.0
23601,0.145065,3000000.0,2037545.0,We Don't Live Here Anymore,Mark Ruffalo|Laura Dern|Peter Krause|Naomi Watts|Sam Charles,John Curran,101,Drama|Romance,2004-01-20,14,6.4,2004,-962455.0
16784,0.135381,30000000.0,14000000.0,Welcome to Mooseport,Ray Romano|Gene Hackman|Marcia Gay Harden|Maura Tierney|June Squibb,Donald Petrie,110,Comedy,2004-02-24,26,4.8,2004,-16000000.0
20304,0.109123,3000000.0,5923000.0,Never Die Alone,DMX|Michael Ealy|Drew Sidora|David Arquette|Antwon Tanner,Ernest R. Dickerson,88,Action|Adventure|Crime|Drama|Thriller,2004-03-26,19,6.1,2004,2923000.0
20200,0.082116,823258.0,823258.0,Narco,Guillaume Canet|Zabou Breitman|Guillaume Gallienne|FranÃ§ois BerlÃ©and|Jean-Pierre Cassel,Tristan Aurouet|Gilles Lellouche,105,Comedy,2004-12-01,26,5.8,2004,0.0
1392,0.001117,350000.0,3515061.0,Born into Brothels,Zana Briski|Avijit|Geeta Masi|Kochi|Mamuni,Zana Briski|Ross Kauffman,85,Documentary,2004-12-08,23,6.4,2004,3165061.0
238,5.738034,6000000.0,245066411.0,The Godfather,Marlon Brando|Al Pacino|James Caan|Richard S. Castellano|Robert Duvall,Francis Ford Coppola,175,Drama|Crime,1972-03-15,3970,8.3,1972,239066411.0
10669,0.9493809999999999,2000000.0,46122355.0,Deliverance,Jon Voight|Burt Reynolds|Ned Beatty|Ronny Cox|Ed Ramey,John Boorman,109,Drama|Adventure|Thriller,1972-07-30,209,7.0,1972,44122355.0
1688,0.881814,1800000.0,9700000.0,Conquest of the Planet of the Apes,Roddy McDowall|Don Murray|Joyce Haber|Ricardo Montalban|Natalie Trundy,J. Lee Thompson,88,Action|Science Fiction,1972-06-29,109,6.1,1972,7900000.0
573,0.599109,3500000.0,12600000.0,Frenzy,Jon Finch|Alec McCowen|Barry Foster|Billie Whitelaw|Anna Massey,Alfred Hitchcock,116,Crime|Drama|Mystery|Thriller,1972-05-25,58,6.9,1972,9100000.0
692,0.41291300000000003,12000.0,6000000.0,Pink Flamingos,Divine|David Lochary|Mary Vivian Pearce|Mink Stole|Danny Mills,John Waters,93,Comedy,1972-03-12,51,6.3,1972,5988000.0
11624,0.400301,2000000.0,18016290.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Woody Allen|John Carradine|Lou Jacobi|Louise Lasser|Anthony Quayle,Woody Allen,88,Comedy,1972-08-06,93,6.5,1972,16016290.0
551,0.321141,5000000.0,84563118.0,The Poseidon Adventure,Gene Hackman|Ernest Borgnine|Red Buttons|Carol Lynley|Roddy McDowall,Ronald Neame|Irwin Allen,117,Action|Adventure,1972-12-01,144,7.7,1972,79563118.0
5916,0.26058400000000004,3352254.0,58831997.0,The Getaway,Steve McQueen|Ali MacGraw|Ben Johnson|Al Lettieri|Sally Struthers,Sam Peckinpah,118,Action|Crime|Thriller,1972-12-13,42,7.2,1972,55479743.0
1891,5.488441000000001,18000000.0,538400000.0,The Empire Strikes Back,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,Irvin Kershner,124,Adventure|Action|Science Fiction,1980-01-01,3954,8.0,1980,520400000.0
694,2.4320009999999996,19000000.0,44017374.0,The Shining,Jack Nicholson|Shelley Duvall|Danny Lloyd|Scatman Crothers|Barry Nelson,Stanley Kubrick,144,Horror|Thriller,1980-05-22,1894,7.9,1980,25017374.0
